subj_id_no	age	gender	occupation	strategy1	strategy2
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
21	21	w	2	0	Ich habe mir eine Geschichte zu den EEE Wörtern ausgedacht (die VVV Wörter habe ich versucht schnell wieder zu vergessen, damit sie die Geschichte nicht behindern)
