subj_id_no	age	gender	occupation	strategy1	strategy2
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
163	20	w	psy_stud	1	Ich habe die letzen Wörter (EEE) wiederholt, bis ein neues dazukam. Die VVV habe ich nicht wiederholt und ich habe sofort zur mitte des Bildschirms geschaut.
